PONumber,Date Submitted,ASN Done,ASN Date Submitted,Order Date

Date Submitted,ASN Done?,ASN Date Submitted,Order Date
5/3/2021 12:50:56 PM,Yes,05/05/2021 05:29:16 PM,2021-05-03
4669592847,1/4/2021 11:42:57 AM,Yes,01/04/2021 08:48:24 PM,2021-01-04
2369233575,1/4/2021 11:42:52 AM,Yes,01/04/2021 08:50:11 PM,2021-01-04
4269622823,1/4/2021 11:41:27 AM,Yes,01/04/2021 08:56:52 PM,2021-01-04
4870052423,1/4/2021 11:41:23 AM,Yes,01/04/2021 08:57:48 PM,2021-01-04
6723815074,1/4/2021 11:41:18 AM,Yes,01/04/2021 09:00:01 PM,2021-01-04
2421540804,1/4/2021 11:41:13 AM,Yes,01/04/2021 09:02:56 PM,2021-01-04
1916829721,1/4/2021 11:41:09 AM,Yes,01/04/2021 09:02:09 PM,2021-01-04
8271630520,12/28/2020 11:36:19 AM,Yes,12/30/2020 06:47:57 PM,2020-12-28
7369053730,12/28/2020 11:36:16 AM,Yes,12/29/2020 02:54:18 PM,2020-12-28
6723814911,12/28/2020 11:36:12 AM,Yes,12/30/2020 06:49:31 PM,2020-12-28
6168955165,12/28/2020 11:36:09 AM,Yes,12/30/2020 06:50:47 PM,2020-12-28
2369233402,12/28/2020 11:36:05 AM,Yes,12/29/2020 02:57:19 PM,2020-12-28
9823635529,12/28/2020 11:36:02 AM,Yes,12/30/2020 06:52:16 PM,2020-12-28
9868845571,12/28/2020 11:35:59 AM,Yes,12/30/2020 06:53:57 PM,2020-12-28
8326300640,12/28/2020 11:35:55 AM,Yes,12/30/2020 07:00:18 PM,2020-12-28
7719193700,12/28/2020 11:35:50 AM,Yes,12/30/2020 07:01:23 PM,2020-12-28
5669213505,12/28/2020 11:35:49 AM,Yes,12/29/2020 03:03:26 PM,2020-12-28
5869862504,12/28/2020 11:35:47 AM,Yes,12/30/2020 07:02:59 PM,2020-12-28
7971630379,12/28/2020 11:35:46 AM,Yes,12/30/2020 07:04:38 PM,2020-12-28
8570151706,12/28/2020 11:35:45 AM,Yes,12/30/2020 07:08:50 PM,2020-12-28
9824941777,12/28/2020 11:35:43 AM,Yes,12/30/2020 07:08:00 PM,2020-12-28
9669862456,12/28/2020 11:35:42 AM,Yes,12/30/2020 07:21:35 PM,2020-12-28
4223844450,12/28/2020 11:35:41 AM,Yes,12/30/2020 07:22:56 PM,2020-12-28
7870151524,12/28/2020 11:35:38 AM,Yes,12/30/2020 07:24:10 PM,2020-12-28
3770072216,12/28/2020 11:35:36 AM,Yes,12/30/2020 07:25:06 PM,2020-12-28
6270092006,12/28/2020 11:35:35 AM,Yes,12/30/2020 07:26:14 PM,2020-12-28
5924202943,12/28/2020 11:35:33 AM,Yes,12/29/2020 03:05:37 PM,2020-12-28
8268934753,12/28/2020 11:35:32 AM,Yes,12/30/2020 07:28:56 PM,2020-12-28
2769602721,12/28/2020 11:35:30 AM,Yes,12/30/2020 07:29:55 PM,2020-12-28
6970471599,12/28/2020 11:35:29 AM,Yes,12/29/2020 03:07:57 PM,2020-12-28
6970091703,12/28/2020 11:35:28 AM,Yes,12/30/2020 07:31:01 PM,2020-12-28
8925371508,12/28/2020 11:35:26 AM,Yes,12/30/2020 07:32:17 PM,2020-12-28
1420771299,12/28/2020 11:35:25 AM,Yes,12/30/2020 07:33:20 PM,2020-12-28
9824562654,12/28/2020 11:35:23 AM,Yes,12/30/2020 07:34:31 PM,2020-12-28
7418885259,12/28/2020 11:35:22 AM,Yes,12/30/2020 07:46:58 PM,2020-12-28
3919652568,12/28/2020 11:35:21 AM,Yes,12/30/2020 07:48:22 PM,2020-12-28
6820661451,12/28/2020 11:35:19 AM,Yes,12/30/2020 07:51:13 PM,2020-12-28
6470901216,12/28/2020 11:35:18 AM,Yes,12/30/2020 07:54:59 PM,2020-12-28
4669592674,12/28/2020 11:35:16 AM,Yes,12/29/2020 03:17:08 PM,2020-12-28
4870052262,12/28/2020 11:35:15 AM,Yes,12/30/2020 07:56:24 PM,2020-12-28
2421540654,12/28/2020 11:35:14 AM,Yes,12/30/2020 07:58:01 PM,2020-12-28
4269622648,12/28/2020 11:35:13 AM,Yes,12/30/2020 07:59:37 PM,2020-12-28
2169163790,12/28/2020 11:35:11 AM,Yes,12/30/2020 08:00:46 PM,2020-12-28
5871430686,12/28/2020 11:35:09 AM,Yes,12/30/2020 08:01:53 PM,2020-12-28
3769622636,12/28/2020 11:35:08 AM,Yes,12/30/2020 08:02:55 PM,2020-12-28
8271630365,12/28/2020 11:35:07 AM,Yes,12/30/2020 08:03:51 PM,2020-12-28
6319223324,12/14/2020 11:49:26 AM,Yes,12/17/2020 12:29:34 PM,2020-12-14
5669213192,12/14/2020 11:49:25 AM,Yes,12/17/2020 12:30:25 PM,2020-12-14
7719193378,12/14/2020 11:49:24 AM,Yes,12/17/2020 12:34:55 PM,2020-12-14
6270091733,12/14/2020 11:49:23 AM,Yes,12/17/2020 12:38:50 PM,2020-12-14
7418884930,12/14/2020 11:49:23 AM,Yes,12/17/2020 12:48:25 PM,2020-12-14
8570151429,12/14/2020 11:49:22 AM,Yes,12/17/2020 12:55:10 PM,2020-12-14
2469242699,12/14/2020 11:49:22 AM,Yes,12/17/2020 12:59:52 PM,2020-12-14
9824941498,12/14/2020 11:49:21 AM,Yes,12/17/2020 05:48:00 PM,2020-12-14
3919652272,12/14/2020 11:49:20 AM,Yes,12/17/2020 05:50:22 PM,2020-12-14
6470900931,12/14/2020 11:49:19 AM,Yes,12/17/2020 05:52:34 PM,2020-12-14
5924202649,12/14/2020 11:49:18 AM,Yes,12/17/2020 05:54:35 PM,2020-12-14
1420771030,12/14/2020 11:49:18 AM,Yes,12/17/2020 05:56:36 PM,2020-12-14
8925371221,12/14/2020 11:49:16 AM,Yes,12/17/2020 05:58:37 PM,2020-12-14
7369053444,12/14/2020 11:49:16 AM,Yes,12/17/2020 06:00:16 PM,2020-12-14
9824562343,12/14/2020 11:49:15 AM,Yes,12/17/2020 06:01:35 PM,2020-12-14
6970471308,12/14/2020 11:49:15 AM,Yes,12/17/2020 06:04:11 PM,2020-12-14
8268934484,12/14/2020 11:49:14 AM,Yes,12/17/2020 06:09:53 PM,2020-12-14
4269622335,12/14/2020 11:49:14 AM,Yes,12/17/2020 06:12:35 PM,2020-12-14
9868845236,12/14/2020 11:49:13 AM,Yes,12/17/2020 06:14:30 PM,2020-12-14
6319223033,12/14/2020 11:49:12 AM,Yes,12/17/2020 06:15:38 PM,2020-12-14
6723814603,12/14/2020 11:49:11 AM,Yes,12/17/2020 06:17:16 PM,2020-12-14
3769622344,12/14/2020 11:49:10 AM,Yes,12/17/2020 06:37:05 PM,2020-12-14
2169163476,12/14/2020 11:35:28 AM,Yes,12/17/2020 06:39:14 PM,2020-12-14
9823635207,12/14/2020 11:35:27 AM,Yes,12/17/2020 06:41:53 PM,2020-12-14
2369233103,12/14/2020 11:35:24 AM,Yes,12/17/2020 06:47:36 PM,2020-12-14
7971630111,12/14/2020 11:35:23 AM,Yes,12/17/2020 06:52:32 PM,2020-12-14
4223844154,12/14/2020 11:35:22 AM,Yes,12/17/2020 06:54:20 PM,2020-12-14
2769602434,12/14/2020 11:35:20 AM,Yes,12/17/2020 06:56:41 PM,2020-12-14
9669862153,12/14/2020 11:35:19 AM,Yes,12/17/2020 06:59:24 PM,2020-12-14
3770071919,12/14/2020 11:35:17 AM,Yes,12/17/2020 07:06:53 PM,2020-12-14
6168954820,12/14/2020 11:35:16 AM,Yes,12/17/2020 07:09:03 PM,2020-12-14
6820661154,12/14/2020 11:35:14 AM,Yes,12/17/2020 07:12:35 PM,2020-12-14
4870051970,12/14/2020 11:35:13 AM,Yes,12/17/2020 07:16:09 PM,2020-12-14
4669592390,12/14/2020 11:35:11 AM,Yes,12/17/2020 07:19:09 PM,2020-12-14
8271630099,12/14/2020 11:35:09 AM,Yes,12/17/2020 07:20:48 PM,2020-12-14
1916829326,12/7/2020 12:14:59 PM, , ,2020-12-07
6723814407,12/7/2020 12:14:55 PM, , ,2020-12-07
6168954627,12/7/2020 12:14:43 PM, , ,2020-12-07
2169163283,12/7/2020 12:14:09 PM, , ,2020-12-07
7719193189,12/7/2020 12:14:02 PM, , ,2020-12-07
4223843957




PONumber,Date Submitted,ASN Done,ASN Date Submitted,Order Date

Date Submitted,ASN Done?,ASN Date Submitted,Order Date
12/7/2020 12:13:58 PM, , ,2020-12-07
2769602261,12/7/2020 12:13:55 PM, , ,2020-12-07
6970471154,12/7/2020 12:13:51 PM, , ,2020-12-07
8925371063,12/7/2020 12:13:47 PM, , ,2020-12-07
9824562164,12/7/2020 12:13:44 PM, , ,2020-12-07
5924202477,12/7/2020 12:13:40 PM, , ,2020-12-07
5871430318,12/7/2020 12:13:35 PM, , ,2020-12-07
9868845043,12/7/2020 12:08:03 PM, , ,2020-12-07
1916829191,12/7/2020 11:39:31 AM, , ,2020-12-07
2369232920,12/7/2020 11:39:20 AM, , ,2020-12-07
7369053276,12/7/2020 11:39:18 AM, , ,2020-12-07
6970091329,12/7/2020 11:39:16 AM, , ,2020-12-07
9823635008,12/7/2020 11:39:14 AM, , ,2020-12-07
6319222856,11/30/2020 12:13:13 PM, , ,2020-11-30
7719192985,11/30/2020 12:13:12 PM, , ,2020-11-30
8326300089,11/30/2020 12:13:11 PM, , ,2020-11-30
9824941166,11/30/2020 12:13:10 PM, , ,2020-11-30
9669861801,11/30/2020 12:13:09 PM, , ,2020-11-30
7870150974,11/30/2020 12:13:08 PM, , ,2020-11-30
8268934169,11/30/2020 12:13:08 PM, , ,2020-11-30
8925370893,11/30/2020 12:13:07 PM, , ,2020-11-30
9823634807,11/30/2020 12:13:06 PM, , ,2020-11-30
9824561984,11/30/2020 12:13:04 PM, , ,2020-11-30
7418884539,11/30/2020 12:13:03 PM, , ,2020-11-30
6970470983,11/30/2020 12:13:02 PM, , ,2020-11-30
6820660817,11/30/2020 12:13:01 PM, , ,2020-11-30
7369053120,11/30/2020 12:13:00 PM, , ,2020-11-30
7321389787,11/30/2020 12:12:59 PM, , ,2020-11-30
9868844828,11/30/2020 12:12:55 PM, , ,2020-11-30
6723814208,11/30/2020 12:12:53 PM, , ,2020-11-30
6168954416,11/30/2020 12:12:51 PM, , ,2020-11-30
2169163090,11/30/2020 12:12:46 PM, , ,2020-11-30
5669212824,11/30/2020 12:12:44 PM, , ,2020-11-30
4223843763,11/30/2020 12:12:41 PM, , ,2020-11-30
6116469805,11/30/2020 12:12:40 PM, , ,2020-11-30
5924202305,11/30/2020 12:12:38 PM, , ,2020-11-30
2769602079,11/30/2020 12:12:36 PM, , ,2020-11-30
5869861900,11/30/2020 12:12:35 PM, , ,2020-11-30
6270091396,11/30/2020 12:12:34 PM, , ,2020-11-30
3919651918,11/30/2020 12:12:31 PM, , ,2020-11-30
3770071557,11/30/2020 12:12:30 PM, , ,2020-11-30
6470900604,11/30/2020 12:12:28 PM, , ,2020-11-30
1420770708,11/30/2020 12:12:27 PM, , ,2020-11-30
4669592033,11/30/2020 12:12:25 PM, , ,2020-11-30
4269621971,11/30/2020 12:12:24 PM, , ,2020-11-30
2369232736,11/30/2020 12:12:22 PM, , ,2020-11-30
6469222516,11/30/2020 12:12:21 PM, , ,2020-11-30
6319222673,11/30/2020 12:12:19 PM, , ,2020-11-30
4870051619,11/30/2020 12:12:18 PM, , ,2020-11-30
3769622019,11/30/2020 12:12:16 PM, , ,2020-11-30
2421540065,11/30/2020 12:12:14 PM, , ,2020-11-30
1916829041,11/30/2020 11:15:09 AM, , ,2020-11-30
8570151095,11/23/2020 6:05:43 PM,Yes,01/27/2021 05:48:56 PM,2020-11-23
4866389966,11/23/2020 6:05:42 PM,Yes,01/27/2021 05:51:21 PM,2020-11-23
5669212653,11/23/2020 6:05:39 PM,Yes,01/27/2021 05:53:29 PM,2020-11-23
5869861738,11/23/2020 6:05:37 PM,Yes,01/27/2021 05:55:39 PM,2020-11-23
6116469670,11/23/2020 6:05:36 PM,Yes,01/27/2021 05:58:01 PM,2020-11-23
4223843599,11/23/2020 6:05:35 PM,Yes,01/27/2021 06:00:41 PM,2020-11-23
2469242246,11/23/2020 6:05:35 PM,Yes,01/27/2021 06:02:21 PM,2020-11-23
7719192822,11/23/2020 6:05:33 PM,Yes,01/27/2021 06:03:33 PM,2020-11-23
6168954227,11/23/2020 6:05:33 PM,Yes,01/27/2021 06:05:50 PM,2020-11-23
9824941013,11/23/2020 6:05:32 PM,Yes,01/27/2021 06:07:07 PM,2020-11-23
6270091244,11/23/2020 6:05:32 PM,Yes,01/27/2021 06:12:42 PM,2020-11-23
9669861646,11/23/2020 6:05:31 PM,Yes,01/27/2021 06:14:00 PM,2020-11-23
2769601910,11/23/2020 6:05:30 PM,Yes,01/27/2021 06:15:47 PM,2020-11-23
9824561818,11/23/2020 6:05:29 PM,Yes,01/27/2021 06:17:02 PM,2020-11-23
5924202126,11/23/2020 6:05:29 PM,Yes,01/27/2021 06:18:49 PM,2020-11-23
7418884373,11/23/2020 6:05:28 PM,Yes,01/27/2021 06:20:07 PM,2020-11-23
3770071409,11/23/2020 6:05:28 PM,Yes,01/27/2021 06:24:46 PM,2020-11-23
8570150960,11/23/2020 6:05:27 PM,Yes,01/27/2021 06:25:52 PM,2020-11-23
3919651774,11/23/2020 6:05:26 PM,Yes,01/27/2021 06:28:01 PM,2020-11-23
1420770566,11/23/2020 6:05:26 PM,Yes,01/27/2021 06:26:57 PM,2020-11-23
6723814012,11/23/2020 6:05:25 PM,Yes,01/27/2021 07:17:23 PM,2020-11-23
7870150846,11/23/2020 6:05:24 PM,Yes,01/27/2021 07:18:42 PM,2020-11-23
2369232568,11/23/2020 6:05:23 PM,Yes,01/27/2021 07:19:59 PM,2020-11-23
6470900454,11/23/2020 6:05:22 PM,Yes,01/27/2021 07:22:11 PM,2020-11-23
6469222379,11/23/2020 6:05:22 PM,Yes,01/27/2021 07:21:03 PM,2020-11-23
8925370745,11/23/2020 6:05:20 PM,Yes,01/27/2021 07:24:39 PM,2020-11-23
6319222517,11/23/2020 6:05:20 PM,Yes,01/27/2021 07:23:26 PM,2020-11-23
7369052973,11/23/2020 6:05:19 PM,Yes,01/27/2021 07:26:38 PM,2020-11-23
4870051470,11/23/2020 6:05:19 PM,Yes,01/27/2021 07:25:37 PM,2020-11-23
6970470835,11/23/2020 6:05:18 PM,Yes,01/27/2021 07:58:55 PM,2020-11-23
4669591877,11/23/2020 6:05:18 PM,Yes,01/27/2021 07:28:03 PM,2020-11-23
6970091074,11/23/2020 6:05:16 PM,Yes,01/27/2021 08:01:32 PM,2020-11-23
3769621873,11/23/2020 6:05:16 PM,Yes,01/27/2021 08:00:10 PM,2020-11-23
6820660672,11/23/2020 6:05:15 PM,Yes,01/27/2021 08:03:20 PM,2020-11-23
9823634636,11/23/2020 6:05:14 PM,Yes,01/27/2021 08:04:50 PM,2020-11-23
2169162919,11/23/2020 6:05:14 PM,Yes,01/27/2021 08:09:17 PM,2020-11-23
8268934031,11/23/2020 6:05:13 PM,Yes,01/27/2021 08:10:16 PM,2020-11-23
4269621826,11/23/2020 6:05:12 PM,Yes,01/27/2021 08:13:51 PM,2020-11-23
5871430070,11/23/2020 6:05:12 PM,Yes,01/27/2021 08:11:16 PM,2020-11-23
7321389654,11/23/2020 6:05:11 PM,Yes,01/27/2021 08:17:38 PM,2020-11-23
1916828904,11/23/2020 6:05:11 PM,Yes,01/27/2021 08:15:12 PM,2020-11-23
9868844647,11/23/2020 6:05:09 PM,Yes,01/27/2021 08:20:58 PM,2020-11-23
3866509925,11/23/2020 12:14:52 PM, , ,2020-11-23
6723814007,11/23/2020 12:14:50 PM, , ,2020-11-23
7719192817,11/23/2020 12:14:49 PM, , ,2020-11-23
9824941005,11/23/2020 12:14:44 PM, , ,2020-11-23
5669212649,11/23/2020 12:14:42 PM, , ,2020-11-23
9669861636,11/23/2020 12:14:41 PM, , ,2020-11-23
4223843590




PONumber,Date Submitted,ASN Done,ASN Date Submitted,Order Date

Date Submitted,ASN Done?,ASN Date Submitted,Order Date
11/23/2020 12:14:40 PM, , ,2020-11-23
7369052963,11/23/2020 12:14:39 PM, , ,2020-11-23
7418884365,11/23/2020 12:14:38 PM, , ,2020-11-23
5869861727,11/23/2020 12:14:37 PM, , ,2020-11-23
3770071399,11/23/2020 12:14:36 PM, , ,2020-11-23
8570150954,11/23/2020 12:14:35 PM, , ,2020-11-23
3919651765,11/23/2020 12:14:34 PM, , ,2020-11-23
8925370737,11/23/2020 12:14:33 PM, , ,2020-11-23
7870150835,11/23/2020 12:14:32 PM, , ,2020-11-23
2469242237,11/23/2020 12:14:30 PM, , ,2020-11-23
9823634624,11/23/2020 12:14:29 PM, , ,2020-11-23
1420770561,11/23/2020 12:14:28 PM, , ,2020-11-23
6116469660,11/23/2020 12:14:27 PM, , ,2020-11-23
9824561814,11/23/2020 12:14:26 PM, , ,2020-11-23
2769601900,11/23/2020 12:14:25 PM, , ,2020-11-23
6168954218,11/23/2020 12:14:24 PM, , ,2020-11-23
5924202121,11/23/2020 12:14:23 PM, , ,2020-11-23
6970091068,11/23/2020 12:14:22 PM, , ,2020-11-23
6319222512,11/23/2020 12:14:21 PM, , ,2020-11-23
6970470828,11/23/2020 12:14:20 PM, , ,2020-11-23
6270091238,11/23/2020 12:14:19 PM, , ,2020-11-23
6820660658,11/23/2020 12:14:18 PM, , ,2020-11-23
4669591861,11/23/2020 12:14:17 PM, , ,2020-11-23
6469222366,11/23/2020 12:14:15 PM, , ,2020-11-23
2369232562,11/23/2020 12:14:14 PM, , ,2020-11-23
6470900449,11/23/2020 12:14:13 PM, , ,2020-11-23
4269621818,11/23/2020 12:14:12 PM, , ,2020-11-23
3769621866,11/23/2020 12:14:11 PM, , ,2020-11-23
4870051458,11/23/2020 12:14:09 PM, , ,2020-11-23
2169162914,11/23/2020 12:14:08 PM, , ,2020-11-23
3866509916,11/23/2020 12:14:07 PM, , ,2020-11-23
1916828899,11/23/2020 12:14:07 PM, , ,2020-11-23
7321389642,11/23/2020 12:14:05 PM, , ,2020-11-23
9868844639,11/16/2020 12:20:18 PM, , ,2020-11-16
7719192637,11/16/2020 12:20:17 PM, , ,2020-11-16
9669861474,11/16/2020 12:20:16 PM, , ,2020-11-16
8570150786,11/16/2020 12:20:15 PM, , ,2020-11-16
9868844459,11/16/2020 12:19:24 PM, , ,2020-11-16
4866389837,11/16/2020 12:19:23 PM, , ,2020-11-16
6116469512,11/16/2020 12:19:22 PM, , ,2020-11-16
5924201954,11/16/2020 12:19:21 PM, , ,2020-11-16
4223843403,11/16/2020 12:19:20 PM, , ,2020-11-16
6270091078,11/16/2020 12:19:19 PM, , ,2020-11-16
2769601739,11/16/2020 12:19:18 PM, , ,2020-11-16
6970470671,11/16/2020 12:19:17 PM, , ,2020-11-16
3919651593,11/16/2020 12:19:16 PM, , ,2020-11-16
4669591697,11/16/2020 12:19:15 PM, , ,2020-11-16
2369232381,11/16/2020 12:19:13 PM, , ,2020-11-16
4269621644,11/16/2020 12:19:12 PM, , ,2020-11-16
6470900299,11/16/2020 12:19:11 PM, , ,2020-11-16
3769621719,11/16/2020 12:19:10 PM, , ,2020-11-16
6319222342,11/16/2020 12:19:08 PM, , ,2020-11-16
3866509768,11/16/2020 12:19:07 PM, , ,2020-11-16
2169162733,11/16/2020 11:55:34 AM, , ,2020-11-16
6723813813,11/16/2020 11:55:30 AM, , ,2020-11-16
6168954024,11/16/2020 11:55:29 AM, , ,2020-11-16
5869861562,11/16/2020 11:55:28 AM, , ,2020-11-16
9823634426,11/16/2020 11:55:27 AM, , ,2020-11-16
7418884169,11/16/2020 11:55:26 AM, , ,2020-11-16
9824561650,11/16/2020 11:55:25 AM, , ,2020-11-16
6970090935,11/16/2020 11:55:23 AM, , ,2020-11-16
3770071229,11/16/2020 11:55:23 AM, , ,2020-11-16
8925370586,11/16/2020 11:55:21 AM, , ,2020-11-16
1420770401,11/16/2020 11:55:20 AM, , ,2020-11-16
6820660494,11/16/2020 11:55:19 AM, , ,2020-11-16
4870051294,11/9/2020 12:31:55 PM, , ,2020-11-09
5669212298,11/9/2020 12:31:54 PM, , ,2020-11-09
6116469361,11/9/2020 12:31:52 PM, , ,2020-11-09
5869861385,11/9/2020 12:31:51 PM, , ,2020-11-09
6270090908,11/9/2020 12:31:49 PM, , ,2020-11-09
6168953817,11/9/2020 12:31:48 PM, , ,2020-11-09
3770071049,11/9/2020 12:31:47 PM, , ,2020-11-09
2769601569,11/9/2020 12:31:46 PM, , ,2020-11-09
6723813596,11/9/2020 12:31:45 PM, , ,2020-11-09
3919651425,11/9/2020 12:31:44 PM, , ,2020-11-09
2469241936,11/9/2020 12:31:43 PM, , ,2020-11-09
6820660316,11/9/2020 12:31:42 PM, , ,2020-11-09
4223843208,11/9/2020 12:31:40 PM, , ,2020-11-09
5924201763,11/9/2020 12:31:39 PM, , ,2020-11-09
6319222171,11/9/2020 12:31:38 PM, , ,2020-11-09
6470900136,11/9/2020 12:31:37 PM, , ,2020-11-09
6469222061,11/9/2020 12:31:36 PM, , ,2020-11-09
2266069819,11/9/2020 12:31:35 PM, , ,2020-11-09
4870051115,11/9/2020 12:31:34 PM, , ,2020-11-09
3769621537,11/9/2020 12:31:33 PM, , ,2020-11-09
1420770245,11/9/2020 12:31:32 PM, , ,2020-11-09
4269621463,11/9/2020 12:31:31 PM, , ,2020-11-09
3866509606,11/9/2020 12:31:30 PM, , ,2020-11-09
2369232197,11/9/2020 12:31:28 PM, , ,2020-11-09
4669591514,11/9/2020 12:31:27 PM, , ,2020-11-09
1916828616,11/9/2020 12:31:26 PM, , ,2020-11-09
2169162531,11/9/2020 12:25:37 PM, , ,2020-11-09
7719192449,11/9/2020 12:25:34 PM, , ,2020-11-09
9669861293,11/9/2020 12:25:33 PM, , ,2020-11-09
7369052658,11/9/2020 12:25:29 PM, , ,2020-11-09
8570150627,11/9/2020 12:25:28 PM, , ,2020-11-09
6970470498,11/9/2020 12:25:27 PM, , ,2020-11-09
9823634229,11/9/2020 12:25:24 PM, , ,2020-11-09
9824561451,11/9/2020 12:25:22 PM, , ,2020-11-09
7418883966,11/9/2020 12:25:21 PM, , ,2020-11-09
8268933706




PONumber,Date Submitted,ASN Done,ASN Date Submitted,Order Date

Date Submitted,ASN Done?,ASN Date Submitted,Order Date
11/9/2020 12:25:20 PM, , ,2020-11-09
8925370420,11/9/2020 12:25:18 PM, , ,2020-11-09
9868844259,11/2/2020 12:23:07 PM, , ,2020-11-02
9823634026,11/2/2020 12:23:06 PM, , ,2020-11-02
2169162334,11/2/2020 12:23:05 PM, , ,2020-11-02
5669212099,11/2/2020 12:23:04 PM, , ,2020-11-02
7719192230,11/2/2020 12:23:03 PM, , ,2020-11-02
4866389536,11/2/2020 12:23:02 PM, , ,2020-11-02
9824940498,11/2/2020 12:23:01 PM, , ,2020-11-02
9824561251,11/2/2020 12:23:00 PM, , ,2020-11-02
8925370236,11/2/2020 12:22:59 PM, , ,2020-11-02
9669861097,11/2/2020 12:22:58 PM, , ,2020-11-02
2469241767,11/2/2020 12:22:57 PM, , ,2020-11-02
8268933533,11/2/2020 12:22:56 PM, , ,2020-11-02
5924201563,11/2/2020 12:22:55 PM, , ,2020-11-02
6270090736,11/2/2020 12:22:54 PM, , ,2020-11-02
6168953615,11/2/2020 12:22:52 PM, , ,2020-11-02
6116469194,11/2/2020 12:22:46 PM, , ,2020-11-02
6970470314,11/2/2020 12:22:38 PM, , ,2020-11-02
8570150456,11/2/2020 12:22:29 PM, , ,2020-11-02
6723813367,11/2/2020 12:22:24 PM, , ,2020-11-02
3770070862,11/2/2020 12:22:23 PM, , ,2020-11-02
1420770066,11/2/2020 12:22:23 PM, , ,2020-11-02
6820660138,11/2/2020 12:22:22 PM, , ,2020-11-02
7321389179,11/2/2020 12:22:21 PM, , ,2020-11-02
4870050930,11/2/2020 12:22:20 PM, , ,2020-11-02
4669591331,11/2/2020 12:22:19 PM, , ,2020-11-02
3866509445,11/2/2020 12:22:18 PM, , ,2020-11-02
1916828459,10/26/2020 12:23:32 PM, , ,2020-10-26
7719192030,10/26/2020 12:23:31 PM, , ,2020-10-26
5669211898,10/26/2020 12:23:30 PM, , ,2020-10-26
9824940308,10/26/2020 12:23:29 PM, , ,2020-10-26
9669860895,10/26/2020 12:23:28 PM, , ,2020-10-26
6723813148,10/26/2020 12:23:26 PM, , ,2020-10-26
5869861015,10/26/2020 12:23:25 PM, , ,2020-10-26
6116469023,10/26/2020 12:23:24 PM, , ,2020-10-26
7870150244,10/26/2020 12:23:23 PM, , ,2020-10-26
5924201371,10/26/2020 12:23:22 PM, , ,2020-10-26
6168953395,10/26/2020 12:23:21 PM, , ,2020-10-26
7418883564,10/26/2020 12:23:18 PM, , ,2020-10-26
8570150275,10/26/2020 12:23:17 PM, , ,2020-10-26
9823633822,10/26/2020 12:23:16 PM, , ,2020-10-26
8925370058,10/26/2020 12:23:15 PM, , ,2020-10-26
9824561062,10/26/2020 12:23:14 PM, , ,2020-10-26
6970470124,10/26/2020 12:23:13 PM, , ,2020-10-26
6970090500,10/26/2020 12:23:12 PM, , ,2020-10-26
6270090572,10/26/2020 12:23:11 PM, , ,2020-10-26
6319221783,10/26/2020 12:23:10 PM, , ,2020-10-26
6469221716,10/26/2020 12:23:09 PM, , ,2020-10-26
9868843831,10/26/2020 12:23:08 PM, , ,2020-10-26
7321389019,10/26/2020 12:13:55 PM, , ,2020-10-26
2169162131,10/26/2020 12:13:49 PM, , ,2020-10-26
4223842814,10/26/2020 12:13:48 PM, , ,2020-10-26
2769601213,10/26/2020 12:13:46 PM, , ,2020-10-26
3919651042,10/26/2020 12:13:46 PM, , ,2020-10-26
4166239893,10/26/2020 12:13:45 PM, , ,2020-10-26
4669591139,10/26/2020 12:13:44 PM, , ,2020-10-26
1616309956,10/26/2020 12:13:43 PM, , ,2020-10-26
2369231832,10/26/2020 12:13:42 PM, , ,2020-10-26
3769621151,10/26/2020 12:13:41 PM, , ,2020-10-26
3866509266,10/26/2020 12:13:40 PM, , ,2020-10-26
2266069558,10/26/2020 12:13:39 PM, , ,2020-10-26
4870050745,10/26/2020 12:13:37 PM, , ,2020-10-26
1916828289,10/26/2020 12:13:36 PM, , ,2020-10-26
4269621092,10/19/2020 12:44:08 PM, , ,2020-10-19
5669211694,10/19/2020 12:44:07 PM, , ,2020-10-19
4866389234,10/19/2020 12:44:06 PM, , ,2020-10-19
4223842604,10/19/2020 12:44:05 PM, , ,2020-10-19
6168953188,10/19/2020 12:44:04 PM, , ,2020-10-19
6116468851,10/19/2020 12:44:03 PM, , ,2020-10-19
5869860820,10/19/2020 12:44:02 PM, , ,2020-10-19
5924201179,10/19/2020 12:44:01 PM, , ,2020-10-19
3919650857,10/19/2020 12:44:00 PM, , ,2020-10-19
4166239714,10/19/2020 12:43:59 PM, , ,2020-10-19
4669590951,10/19/2020 12:43:58 PM, , ,2020-10-19
4870050548,10/19/2020 12:43:57 PM, , ,2020-10-19
3866509089,10/19/2020 12:43:56 PM, , ,2020-10-19
4269620893,10/19/2020 12:43:10 PM, , ,2020-10-19
2469241449,10/19/2020 12:43:09 PM, , ,2020-10-19
3770070480,10/19/2020 12:43:08 PM, , ,2020-10-19
2966069876,10/19/2020 12:43:07 PM, , ,2020-10-19
2769601011,10/19/2020 12:43:05 PM, , ,2020-10-19
1616309774,10/19/2020 12:43:04 PM, , ,2020-10-19
2716239950,10/19/2020 12:43:02 PM, , ,2020-10-19
2366359600,10/19/2020 12:43:01 PM, , ,2020-10-19
2369231644,10/19/2020 12:42:59 PM, , ,2020-10-19
3769620961,10/19/2020 12:42:58 PM, , ,2020-10-19
2169161927,10/19/2020 12:42:56 PM, , ,2020-10-19
